,M76STMFLOW,M76CHWTONS,M76TFRARealPower,M76TFRBRealPower,M76TFRCRealPower,M76TFRDRealPower,TMP F,TMP C
5/3/2019 9:00,6794.82373,149.4566803,186.6404419,536.6781616,205.1898956,335.9926453,7.2,44.96
5/3/2019 10:00,5413.275391,164.2015686,204.7080231,553.2995605,182.0212097,290.9614563,7.2,44.96
5/3/2019 11:00,6225.640137,184.9421844,203.8404388,568.6837769,199.4341583,295.2317505,7.2,44.96
5/3/2019 12:00,6356.166016,164.0623474,211.6664734,562.4784546,195.9256744,288.9576721,7.8,46.04
5/3/2019 13:00,7587.146484,146.4976807,207.3376465,563.8288574,191.6278076,286.8827515,8.3,46.94
5/3/2019 14:00,4927.024902,183.5588989,215.5118408,566.1411743,188.2036285,262.7771912,8.3,46.94
5/3/2019 15:00,4056.433594,181.1320496,216.113739,544.7163086,182.317627,267.6881104,8.9,48.02
5/3/2019 16:00,4542.752441,165.903656,199.864624,550.656311,208.8462982,268.4602966,9,48.2
5/3/2019 17:00,4154.731934,221.0253296,195.9480286,548.1638184,192.6931152,267.8674316,10,50
5/3/2019 18:00,4333.187012,294.7367554,187.623291,532.8770142,181.8534241,262.6422729,11,51.8
5/3/2019 19:00,4646.661133,293.8265076,180.5534668,483.6932373,185.760498,256.040802,11.1,51.98
5/3/2019 20:00,4076.937256,265.9503174,156.6141815,485.4144897,186.8887024,250.5421906,9.4,48.92
5/3/2019 21:00,4240.943848,254.2121277,153.1142426,478.8727112,192.1514587,253.1746521,10.6,51.08
5/3/2019 22:00,4511.85791,259.4447021,139.0986176,472.0561829,176.7264557,257.016449,13,55.4
5/3/2019 23:00,4402.897461,258.7493591,136.6948242,455.3314819,179.718399,250.6421051,12.2,53.96
5/4/2019 0:00,4787.411133,216.8203735,133.1394348,423.1033936,178.5530396,246.6123352,13.9,57.02
5/4/2019 1:00,4656.166992,234.8865814,134.8103027,415.638855,179.5526123,250.0119934,13.9,57.02
5/4/2019 2:00,5261.031738,244.4718475,122.4552612,425.8728943,183.5209808,242.1505737,13.3,55.94
5/4/2019 3:00,4734.594238,240.1308136,120.1879501,413.1738586,175.8424377,244.4877014,12.8,55.04
5/4/2019 4:00,4687.266602,175.5911713,120.0218277,412.9341736,174.7970581,240.8640137,13.3,55.94
5/4/2019 5:00,4573.791504,176.9411011,118.9662933,412.3858032,170.3426666,245.6161346,12.8,55.04
5/4/2019 6:00,4641.379395,154.1478271,121.0508575,408.610199,177.9080963,244.5815277,12.8,55.04
5/4/2019 7:00,4480.867676,158.7307129,119.100235,425.1000366,175.1723175,250.9031219,12.8,55.04
5/4/2019 8:00,4272.791016,173.2937469,137.2473602,433.5353088,180.8998718,249.7335663,12.2,53.96
5/4/2019 9:00,5131.529297,172.3655243,140.4646912,408.2097168,180.7658539,251.2950745,10,50
5/4/2019 10:00,4631.226074,181.6028137,139.6328278,449.0326538,181.5333099,256.0802307,10,50
5/4/2019 11:00,5212.87793,213.0917053,150.3585968,448.8426819,178.9752502,251.0618286,9.4,48.92
5/4/2019 12:00,4264.841309,210.878067,153.0862274,449.6244202,182.8866272,257.5653687,8.9,48.02
5/4/2019 13:00,4621.375,239.3331604,160.9022827,472.8132019,181.4098053,252.0070496,10,50
5/4/2019 14:00,4844.417969,198.6322632,158.7343292,468.969574,184.785202,257.5343323,10.6,51.08
5/4/2019 15:00,5008.772949,222.7302399,154.2973785,477.8087769,181.116684,256.8301697,11.1,51.98
5/4/2019 16:00,4997.000488,186.636795,160.3460236,470.1229858,179.6414948,255.285965,10.6,51.08
5/4/2019 17:00,4777.938477,190.1401825,162.4415741,477.5682983,185.4571381,265.4542236,11,51.8
5/4/2019 18:00,5337.34375,168.7245941,156.5044403,470.8483887,184.5630951,254.4688568,10,50
5/4/2019 19:00,4823.663574,168.0659943,149.0787201,444.477356,183.75,252.1735535,11.1,51.98
5/4/2019 20:00,5245.506836,167.8455811,136.1752472,461.9042358,182.3525085,255.9541779,11.1,51.98
5/4/2019 21:00,4986.394043,207.0503387,127.4267273,447.0827332,177.5549316,253.9235229,10.6,51.08
5/4/2019 22:00,5556.877441,173.6448517,125.9742355,455.3247375,178.8750916,258.1643066,10.6,51.08
5/4/2019 23:00,5316.885742,157.9780579,127.6168747,465.082428,180.8110199,253.5769501,10,50
5/5/2019 0:00,6775.958984,176.2323151,122.465126,425.1089783,179.0220184,248.7509308,10,50
5/5/2019 1:00,4577.727539,146.5549164,122.957756,416.2658081,183.5082703,245.4537048,10,50
5/5/2019 2:00,5925.523926,171.7413635,123.8438797,394.2559509,178.8437653,248.9387207,9.4,48.92
5/5/2019 3:00,4825.150391,145.6179199,117.7147903,408.0884094,175.5457153,242.6269073,9.4,48.92
5/5/2019 4:00,3733.660156,143.8551636,126.1711121,406.5153809,180.4894409,243.3206329,9.4,48.92
5/5/2019 5:00,4740.959473,154.177948,118.3416367,425.1193542,179.0742188,241.3691864,9.4,48.92
5/5/2019 6:00,4384.508301,144.2963104,117.1072159,414.2379761,179.5754852,250.0610046,9.4,48.92
5/5/2019 7:00,4958.60498,161.4427185,119.9316254,423.4672241,178.4998016,248.9179535,9.4,48.92
5/5/2019 8:00,5371.810547,145.9098358,126.1748276,435.5657043,180.2708893,250.3005981,9.4,48.92
5/5/2019 9:00,5588.125488,157.6505127,141.6694336,446.4297791,183.9945831,257.805603,9.4,48.92
5/5/2019 10:00,4781.350586,173.8598175,144.1994324,433.7729492,182.4677429,256.0848389,9.4,48.92
5/5/2019 11:00,4747.8125,164.4452667,150.4082031,455.2182007,183.655838,256.765625,9.4,48.92
5/5/2019 12:00,4557.794922,182.4234161,164.0960846,470.9894714,179.4945221,258.4428406,10,50
5/5/2019 13:00,5074.335449,159.2886963,154.342865,447.0159302,182.013504,261.6429138,10.6,51.08
5/5/2019 14:00,5682.040039,158.6984253,159.8407288,471.9663391,182.3209229,262.2653198,10,50
5/5/2019 15:00,5660.512207,164.2454834,166.8341675,482.8424683,199.4116058,263.5085144,10,50
5/5/2019 16:00,4997.400391,155.5340118,163.8184052,467.8304749,180.3395233,261.1063538,10.6,51.08
5/5/2019 17:00,4671.806641,159.3403473,159.8099518,474.1047058,182.1087646,260.6108093,10.6,51.08
5/5/2019 18:00,4815.858398,154.2652283,162.4335938,466.5834961,188.1996155,256.1340027,10,50
5/5/2019 19:00,5313.92334,149.005722,160.1751404,465.6906738,180.3459625,251.0335388,10,50
5/5/2019 20:00,5521.083984,145.1362,143.5144196,449.1491394,180.2344055,253.8957977,10,50
5/5/2019 21:00,5229.416992,147.7307281,140.1374207,450.9637146,195.96492,251.5928497,10,50
5/5/2019 22:00,5354.144043,175.8226624,136.0079651,452.157074,184.71315,256.6483765,10.6,51.08
5/5/2019 23:00,5675.26709,147.9917145,141.6436157,440.7955322,184.4190521,259.5358276,10,50
5/6/2019 0:00,4131.470215,163.1983948,126.993782,438.286377,181.1624146,247.5730133,10,50
5/6/2019 1:00,4848.104004,145.6716919,123.8200836,414.9480591,181.4799347,250.3228302,9.4,48.92
5/6/2019 2:00,5189.849609,150.2849426,124.3118973,431.3222656,184.0927124,244.6990051,9.4,48.92
5/6/2019 3:00,4411.91748,144.6373749,123.4859467,423.4426575,182.5309601,247.9263611,10,50
5/6/2019 4:00,4090.016113,139.8014832,114.8802643,414.3885193,182.4163208,247.4330139,10,50
5/6/2019 5:00,5100.19873,150.2264404,114.079895,408.5744629,181.0433807,246.1543274,10,50
5/6/2019 6:00,5424.903809,141.3901672,126.4142914,434.4207458,180.5911255,244.3939667,10,50
5/6/2019 7:00,7727.172852,148.1856232,129.8392487,477.0766296,180.4466858,282.3814392,10,50
5/6/2019 8:00,5749.60791,151.2978363,158.5438843,474.6259766,184.5361176,278.8013,10,50
5/6/2019 9:00,6918.591309,167.0321045,179.7082214,517.9412842,184.3466034,276.3643799,9,48.2
5/6/2019 10:00,5249.790527,224.2348633,201.3181305,550.282959,200.9589996,278.9228516,9.4,48.92
5/6/2019 11:00,6309.561523,232.9499664,209.7424774,552.9310303,195.052536,283.8785095,10,50
5/6/2019 12:00,6179.696777,283.7835999,209.4737854,554.4174805,189.1772308,310.8448792,10,50
5/6/2019 13:00,5696.38623,330.9258118,213.3636169,551.5878296,182.8597565,294.572052,10.6,51.08
5/6/2019 14:00,5410.88623,347.9517822,211.9859619,559.5752563,189.1536102,337.7795105,12.2,53.96
5/6/2019 15:00,4885.425781,309.1153564,208.557663,539.520752,182.8884888,311.622467,13.3,55.94
5/6/2019 16:00,4295.726563,253.9414215,208.1924286,539.2036743,202.3855591,319.7937012,14.4,57.92
5/6/2019 17:00,4118.743164,306.1841736,200.4120178,545.2353516,181.8549957,312.2230835,13.3,55.94
5/6/2019 18:00,4107.885742,212.3286591,185.3671722,526.7919312,191.9896851,305.5780945,13.9,57.02
5/6/2019 19:00,5034.541992,242.559433,183.1426849,525.4351807,175.9356384,302.9176636,13.9,57.02
5/6/2019 20:00,6123.26123,214.3598022,160.3094025,513.2406616,187.9967041,301.9186401,14.4,57.92
5/6/2019 21:00,5606.98877,180.059494,147.785614,481.6096497,187.3472137,297.1709595,12.2,53.96
5/6/2019 22:00,5583.581543,176.9505463,143.4053192,465.4660034,182.5164948,302.5765991,12.8,55.04
5/6/2019 23:00,7254.910645,180.9711914,147.2285767,471.8381348,197.0402527,299.087616,12.2,53.96
5/7/2019 0:00,6055.401367,157.7984161,137.4841766,432.5014954,183.2458801,297.9698181,11.7,53.06
5/7/2019 1:00,5766.929199,162.7937469,131.6702271,432.9858704,179.670929,288.5580444,10,50
5/7/2019 2:00,6129.46875,168.1035004,134.4665833,417.7765503,183.4638672,291.0126648,10,50
5/7/2019 3:00,5713.672852,159.9666901,123.5428085,418.2641296,182.3231812,289.5067444,9.4,48.92
5/7/2019 4:00,5546.10498,152.5050812,119.4979553,423.7908325,180.8399048,249.5001831,9.4,48.92
5/7/2019 5:00,5676.328125,144.530838,124.9373779,407.9295654,183.5940704,249.447876,9.4,48.92
5/7/2019 6:00,5805.435547,166.2295837,123.1161118,463.2143555,182.5783081,244.0189056,8.3,46.94
5/7/2019 7:00,6619.939453,158.2344818,145.4085236,482.4772644,185.8773499,334.578064,7.8,46.04
5/7/2019 8:00,8669.571289,256.6388855,164.8928833,493.6864929,179.9246979,328.0027771,8.9,48.02
5/7/2019 9:00,6060.442871,348.8054504,186.6319885,528.8624878,190.5359039,333.6090698,8.9,48.02
5/7/2019 10:00,5576.495605,446.0864563,209.0610352,550.3068237,188.4992676,339.9169006,8.3,46.94
5/7/2019 11:00,5229.544922,517.3618774,212.7104797,551.723999,189.1488342,338.8565063,8.3,46.94
5/7/2019 12:00,6355.70459,569.5516968,212.0825195,564.6948853,187.8722687,341.9790039,10.6,51.08
5/7/2019 13:00,5491.875,617.3262939,205.0957184,569.7612305,187.7463989,292.1436462,13.3,55.94
5/7/2019 14:00,5470.787598,656.1882935,208.1321411,549.9541626,184.8995209,288.2250671,16.1,60.98
5/7/2019 15:00,3947.69165,695.2130127,209.5448608,526.8182373,201.6367645,260.714386,18.9,66.02
5/7/2019 16:00,3445.851563,692.7208862,194.1296082,540.4389648,186.1152802,261.5578003,20,68
5/7/2019 17:00,3905.183105,688.4044189,191.1676636,531.258606,188.4907379,265.2883606,20.6,69.08
5/7/2019 18:00,3474.395264,617.3096313,180.5830231,507.7539978,186.8594208,266.7221069,21.7,71.06
5/7/2019 19:00,4551.714355,514.8590698,169.61026,487.9195862,188.2441711,258.6845398,22.8,73.04
5/7/2019 20:00,4990.433105,477.0548401,157.2012024,486.0499878,183.1246185,257.1105347,22.8,73.04
5/7/2019 21:00,4316.391113,518.0248413,153.2853546,468.0714417,185.7920227,258.9694214,22.8,73.04
5/7/2019 22:00,3840.520508,494.0440369,147.6851349,448.5910339,184.9296417,255.3262329,22.8,73.04
5/7/2019 23:00,4004.863281,458.5758972,136.7366486,452.6710205,181.6436157,255.4485016,21.1,69.98
5/8/2019 0:00,4624.591309,469.8041687,128.6691437,428.468811,183.8287659,254.8632507,17.8,64.04
5/8/2019 1:00,4458.132813,455.7972717,137.9772797,437.236908,178.6839142,247.6213837,16.7,62.06
5/8/2019 2:00,4448.312012,367.8220825,125.8591003,441.6551514,178.552948,244.2149506,16.1,60.98
5/8/2019 3:00,4163.467285,282.93573,122.1343079,410.3710327,175.0704803,245.7671814,15.6,60.08
5/8/2019 4:00,3897.677002,261.1082153,118.9321442,416.2059937,176.1423645,243.6109924,16.1,60.98
5/8/2019 5:00,4563.241211,226.0505829,119.1302719,416.2385864,176.7125854,240.2802734,16.7,62.06
5/8/2019 6:00,5139.239746,217.1408691,123.2780151,412.5472717,178.4860687,244.7506256,16.1,60.98
5/8/2019 7:00,6932.555664,213.5370331,131.1672516,485.9776001,170.2233276,276.7211914,15.6,60.08
5/8/2019 8:00,7060.602539,218.4580841,154.4970703,482.5445557,167.1712036,278.8545837,14.4,57.92
5/8/2019 9:00,5689.157715,289.0796509,194.0597382,555.7302856,185.5527191,287.4398193,13.9,57.02
5/8/2019 10:00,4657.640625,319.921814,199.8542175,528.2366943,190.4053955,341.1528931,13.3,55.94
5/8/2019 11:00,5775.45752,321.2824402,204.9666138,544.1307983,193.29245,337.1737976,12.8,55.04
5/8/2019 12:00,5728.546387,302.5682983,217.0986633,549.2304688,187.3082275,335.6860657,13.3,55.94
5/8/2019 13:00,5871.089355,306.524353,208.7315369,567.9333496,193.2107391,333.5589294,14.4,57.92
5/8/2019 14:00,5767.385254,279.241394,205.2489624,567.6972656,191.7855072,290.0930176,15,59
5/8/2019 15:00,4911.464355,274.6240845,210.2578583,545.838623,194.9192505,307.4832458,14.4,57.92
5/8/2019 16:00,4652.009277,271.6956482,197.0406952,534.4439697,198.0291138,270.4007568,13.9,57.02
5/8/2019 17:00,3481.578125,351.5733337,192.7922058,536.190979,188.5376282,264.1296387,13.9,57.02
5/8/2019 18:00,4072.950684,353.6462708,185.8442688,521.0636597,186.5183868,258.8323364,13.3,55.94
5/8/2019 19:00,4940.041992,301.8218689,174.7854156,498.9121704,179.4368591,254.0939636,13.3,55.94
5/8/2019 20:00,5703.539063,335.1891479,165.9593353,495.2416687,190.7267761,255.2236938,13.3,55.94
5/8/2019 21:00,5328.695801,313.8059387,158.0281219,500.5588379,184.8535309,252.9046936,13.9,57.02
5/8/2019 22:00,5864.741211,301.4172058,153.6600647,481.9305115,182.6458282,255.1425171,13.9,57.02
5/8/2019 23:00,5815.338867,263.7867126,144.6149139,471.9210205,179.9821167,248.8763885,13.3,55.94
5/9/2019 0:00,5878.544434,300.566803,138.3203735,445.8352661,177.0868225,252.3844604,12.8,55.04
5/9/2019 1:00,5906.304688,180.276825,133.246048,436.4981995,176.3735352,243.8424988,12.8,55.04
5/9/2019 2:00,7679.719238,150.3445129,129.6804199,440.7927856,177.0726013,250.7672729,11.1,51.98
5/9/2019 3:00,5523.536133,167.5786285,121.4085922,393.1002808,172.3347015,249.7518005,11.1,51.98
5/9/2019 4:00,5917.909668,118.1682587,128.0297394,422.5376892,182.8588715,242.154953,13.3,55.94
5/9/2019 5:00,6118.106934,140.7886658,120.3429184,420.8254089,181.8892212,241.6758423,12.2,53.96
5/9/2019 6:00,6360.806641,140.0334473,126.1365814,440.4396057,179.4597015,247.3695831,11.1,51.98
5/9/2019 7:00,7598.993164,109.6726151,133.7846832,486.9725037,179.8905945,280.8761597,9.4,48.92
5/9/2019 8:00,5586.624023,214.2297974,165.9855042,503.7770386,184.1896057,277.7787781,8.3,46.94
5/9/2019 9:00,7614.974609,177.092514,186.6480103,542.6522217,190.5702209,293.000885,8.9,48.02
5/9/2019 10:00,6008.820801,174.1430817,201.28508,560.1702271,187.1016235,339.40625,9.4,48.92
5/9/2019 11:00,7145.387207,195.8977051,207.6507111,570.4648438,194.5724182,342.4547424,9.4,48.92
5/9/2019 12:00,5654.574707,203.1071777,207.161438,577.8232422,189.8996124,334.2316589,10.6,51.08
5/9/2019 13:00,5567.409668,265.672821,204.3025665,573.364563,191.1884155,291.8243103,11.7,53.06
5/9/2019 14:00,7572.725098,221.9728088,202.2176514,594.2630615,169.4178772,318.699646,11.7,53.06
5/9/2019 15:00,4503.705078,230.4208069,202.570694,561.3997803,203.484375,302.9257507,11.7,53.06
5/9/2019 16:00,5038.140625,172.0018311,197.6205444,545.3091431,200.1978912,306.9534912,11.7,53.06
5/9/2019 17:00,5809.257324,210.766861,187.7706757,549.9972534,185.3551331,316.5536194,12.2,53.96
5/9/2019 18:00,4663.850586,226.7594299,189.5879669,529.5371094,189.9706116,299.8580017,12.2,53.96
5/9/2019 19:00,5666.139648,210.4047546,176.7277679,507.58255,184.6560822,302.0183105,12.2,53.96
5/9/2019 20:00,5426.408691,212.9034729,164.3296814,496.5754395,185.4294128,306.3251953,12.2,53.96
5/9/2019 21:00,5245.647949,191.928833,152.3942566,503.6784973,187.0144806,299.3523254,12.2,53.96
5/9/2019 22:00,5155.761719,193.1693726,151.1763306,488.3008728,179.0681152,295.9094543,12.2,53.96
5/9/2019 23:00,5302.730469,209.3536072,136.531723,471.4241943,175.5611725,296.6682739,12.2,53.96
5/10/2019 0:00,5635.250977,176.9540253,137.4813995,450.4639893,179.1206818,291.8224487,11.7,53.06
5/10/2019 1:00,6242.376465,171.8134613,132.6700134,465.2793884,175.7245483,294.9327087,11.1,51.98
5/10/2019 2:00,5554.489746,167.4752502,126.4507065,438.7713318,179.549408,288.9636841,11.7,53.06
5/10/2019 3:00,7251.00293,151.0558624,122.0102463,426.4382019,177.6358795,292.3511353,11.1,51.98
5/10/2019 4:00,5221.139648,160.9532471,121.5582047,425.7584534,179.2274017,244.0938263,11.7,53.06
5/10/2019 5:00,7263.07373,142.9825745,119.6930313,420.2264099,178.1154785,244.9527435,11.7,53.06
5/10/2019 6:00,7544.23584,149.2216187,119.7994156,444.2693176,178.4556274,243.7935791,11.1,51.98
5/10/2019 7:00,7087.297852,160.6315613,137.9985199,478.8438721,179.7812805,329.2384644,11.1,51.98
5/10/2019 8:00,7022.248047,160.3284607,163.2527313,503.3401794,182.1000977,342.5288391,11.1,51.98
5/10/2019 9:00,6956.570313,187.8848877,183.8716736,559.7425537,196.622345,316.9578857,10.6,51.08
5/10/2019 10:00,5964.557129,239.8754883,213.6263733,566.3772583,189.1321869,330.9589233,10.6,51.08
5/10/2019 11:00,7297.406738,300.9300537,213.8131561,573.6325684,174.5113831,337.1181946,10.6,51.08
5/10/2019 12:00,5175.385254,314.3528442,218.0891113,551.7601929,189.1313629,333.392395,10.6,51.08
5/10/2019 13:00,4041.993408,273.3765259,212.8121185,570.8120117,192.1449738,290.6348877,11.1,51.98
5/10/2019 14:00,3763.335693,283.7033386,211.3903351,569.1333008,195.1400452,269.8357849,11.7,53.06
5/10/2019 15:00,3527.232422,293.4104004,212.3903351,549.0998535,216.9244537,265.289093,13.9,57.02
5/10/2019 16:00,3663.791504,424.2070618,195.5206451,541.0105591,182.0701904,270.2810059,15,59
5/10/2019 17:00,4775.758301,445.9093323,185.2123871,528.0830688,188.7214355,272.987915,14.4,57.92
5/10/2019 18:00,4221.438965,585.6694336,188.0673828,516.2589111,188.3058929,262.7462158,14.4,57.92
5/10/2019 19:00,4275.762207,655.2487183,168.1829529,521.2785645,183.8978577,258.3203125,13.9,57.02
5/10/2019 20:00,4036.199707,618.2554321,153.6130829,526.0688477,185.152832,265.9754333,13.9,57.02
5/10/2019 21:00,3979.171631,596.4915771,147.536438,484.2159729,188.6347351,260.3585205,15.6,60.08
5/10/2019 22:00,4256.719727,524.3657227,140.0720367,474.5127563,182.564682,261.1964417,16.7,62.06
5/10/2019 23:00,4492.761719,525.1078491,140.2711945,484.8108521,182.9096375,257.9339294,17.8,64.04
5/11/2019 0:00,3980.76123,520.0408325,129.6139069,441.6656189,183.9328156,254.3128967,18.9,66.02
5/11/2019 1:00,5111.176758,627.3499756,127.4229355,430.2047424,181.7188568,245.4611511,17.8,64.04
5/11/2019 2:00,3601.223877,601.6238403,122.7239227,424.0567932,176.697998,246.449173,16.7,62.06
5/11/2019 3:00,4872.618164,452.0761719,121.5478897,416.3736267,175.2733154,243.3552246,16.1,60.98
5/11/2019 4:00,3649.258057,308.0527039,123.3327408,412.0249634,178.8894501,246.9562836,16.7,62.06
5/11/2019 5:00,4274.224121,304.0567017,122.7065735,435.0466919,175.8072815,242.0034027,16.1,60.98
5/11/2019 6:00,4538.972168,293.0794067,118.8878403,432.505188,175.8121033,253.6481781,16.7,62.06
5/11/2019 7:00,5217.421387,263.4081726,125.6580429,431.093689,173.8312531,252.9768219,17.8,64.04
5/11/2019 8:00,4615.255859,286.0799561,139.3216858,434.9088745,175.470871,257.280304,17.2,62.96
5/11/2019 9:00,5407.688965,312.6982727,147.5031586,439.9422913,178.0424347,252.0827026,16.1,60.98
5/11/2019 10:00,5170.074219,321.7582703,150.2348328,457.4481812,176.7753754,256.3424377,15.6,60.08
5/11/2019 11:00,4418.004395,335.4181213,153.6637268,462.8634033,182.7246704,258.6961975,15,59
5/11/2019 12:00,4648.128906,383.2969666,157.1741333,474.7557373,181.1398773,258.8669128,14.4,57.92
5/11/2019 13:00,5315.822266,411.4417725,160.430191,465.1819153,184.9064484,257.5246887,15.6,60.08
5/11/2019 14:00,5353.230957,451.3187561,160.0197296,477.6538391,184.9335632,259.7019043,16.7,62.06
5/11/2019 15:00,5155.967773,463.5369263,155.4793396,469.6303406,182.3395844,256.8051758,17.2,62.96
5/11/2019 16:00,5885.075684,493.3690796,160.9403534,470.8108826,183.5107574,258.0721741,17.8,64.04
5/11/2019 17:00,5563.828125,496.5221252,148.670105,463.4949341,180.1608429,255.3383331,18.3,64.94
5/11/2019 18:00,5079.644531,509.6885071,151.2906036,472.1940613,182.6875458,256.1199951,19.4,66.92
5/11/2019 19:00,4932.38916,468.5698853,148.5979462,461.9169617,186.7887115,249.178833,20.6,69.08
5/11/2019 20:00,5715.674316,420.260376,129.5974731,446.2128906,180.3249207,247.8222809,20.6,69.08
5/11/2019 21:00,6466.522461,357.6356506,137.3206482,455.3909912,176.2138977,250.2064362,21.1,69.98
5/11/2019 22:00,5893.929199,309.9232483,130.1860199,460.0147705,176.7010956,240.4030609,20.6,69.08
5/11/2019 23:00,5597.23584,280.1876221,128.0022583,460.2915649,178.3371429,245.3254852,21.1,69.98
5/12/2019 0:00,5734.737793,222.1664581,123.9877853,454.7376099,178.0852814,255.0771637,20,68
5/12/2019 1:00,5649.605957,260.2234497,117.0745163,425.1509094,175.6059723,245.1497803,18.3,64.94
5/12/2019 2:00,5999.375,200.029068,118.4232788,429.3595581,174.3335114,242.4124908,16.1,60.98
