,M9STMFLOW,M9CHWTONS,M9TFRARealPower,M9TFRBRealPower,TMP C,TMP F
1/14/2019 7:00,4000.458008,85.45419312,20.75161934,24.49380875,-3.9,24.98
1/14/2019 8:00,3859.782471,86.79865265,17.92353249,27.15619469,-3.9,24.98
1/14/2019 9:00,3706.587646,86.89621735,17.79956245,28.75763512,-3.9,24.98
1/14/2019 10:00,3091.838379,89.82881165,19.52339363,31.96369934,-3.9,24.98
1/14/2019 11:00,3435.22583,88.72914886,18.96321106,34.63799667,-4.4,24.08
1/14/2019 12:00,3002.898682,89.86084747,25.6238327,33.14938354,-4.4,24.08
1/14/2019 13:00,2845.031982,92.66822052,21.61530495,33.47950363,-4.4,24.08
1/14/2019 14:00,2467.431885,94.62120819,19.51454544,33.86198807,-3.9,24.98
1/14/2019 15:00,2478.731689,94.68706512,23.8494854,34.72924042,-3.3,26.06
1/14/2019 16:00,3069.399902,92.08132172,19.7655201,34.85831451,-2.2,28.04
1/14/2019 17:00,2892.078857,90.64339447,18.76680946,35.15608978,-1.7,28.94
1/14/2019 18:00,2845.391602,90.36515045,23.45041656,33.09934616,-1.1,30.02
1/14/2019 19:00,2743.773438,90.38253021,18.6672554,31.68563271,-1.1,30.02
1/14/2019 20:00,2371.736084,86.93179321,17.33596039,29.04088593,-1.1,30.02
1/14/2019 21:00,2789.135254,78.66952515,18.21263313,27.86539268,-1.7,28.94
1/14/2019 22:00,2948.091064,77.26417542,16.56695747,27.22492409,-2.2,28.04
1/14/2019 23:00,2997.568115,75.18070221,16.66480827,27.59580421,-2.2,28.04
1/15/2019 0:00,3145.164795,69.61978149,15.8554821,24.04567146,-1.1,30.02
1/15/2019 1:00,2970.027832,76.57619476,16.46760368,24.41763115,-1.7,28.94
1/15/2019 2:00,3265.364746,79.21562958,16.06032181,23.52721596,-1.7,28.94
1/15/2019 3:00,3370.469727,81.6121521,15.5159626,23.14043427,-2.2,28.04
1/15/2019 4:00,3302.433838,83.12831879,16.27145386,24.46957207,-2.8,26.96
1/15/2019 5:00,3239.392822,82.46640015,15.93221188,22.22591591,-2.8,26.96
1/15/2019 6:00,3335.703613,85.24604797,21.23905563,21.39767265,-3.3,26.06
1/15/2019 7:00,3794.776367,82.15765381,21.81705666,25.22130013,-3.3,26.06
1/15/2019 8:00,3706.493896,83.20331573,16.91317177,31.48921776,-3.9,24.98
1/15/2019 9:00,3609.462646,86.67258453,18.23703384,31.11319542,-3.9,24.98
1/15/2019 10:00,3306.565186,86.99211884,18.58396339,32.83827972,-3.9,24.98
1/15/2019 11:00,3446.149902,87.94419098,19.62162971,35.18262863,-3.3,26.06
1/15/2019 12:00,2729.679932,89.93963623,20.35294724,34.25754166,-3.9,24.98
1/15/2019 13:00,2785.447754,91.78840637,18.05509567,33.08546829,-3.3,26.06
1/15/2019 14:00,2398.529297,91.59115601,20.08123398,34.23540497,-2.8,26.96
1/15/2019 15:00,2305.897461,91.79495239,20.15520287,34.30093002,-1.1,30.02
1/15/2019 16:00,2188.64209,91.57971191,18.90803528,35.2872467,0,32
1/15/2019 17:00,2415.863525,89.13072205,18.05566597,33.34138107,1.1,33.98
1/15/2019 18:00,2233.420654,90.01514435,18.01234055,34.92942429,2.2,35.96
1/15/2019 19:00,2408.525391,91.07436371,17.25144196,32.55017853,3.3,37.94
1/15/2019 20:00,2811.435059,85.25177002,17.06986237,26.52864456,2.8,37.04
1/15/2019 21:00,2335.128906,85.2878952,16.88097954,26.74041176,2.8,37.04
1/15/2019 22:00,2257.662842,83.88803101,15.85413933,26.67045593,2.2,35.96
1/15/2019 23:00,2199.826172,81.96765137,16.5130024,26.5762043,1.1,33.98
1/16/2019 0:00,2426.092041,81.18284607,16.03504372,25.72649002,0,32
1/16/2019 1:00,2574.77002,80.47529602,15.23974037,23.59450722,0,32
1/16/2019 2:00,2449.700684,81.51867676,14.88167572,22.18102264,-1.1,30.02
1/16/2019 3:00,2774.340088,82.1056366,14.93279552,22.51521683,-0.6,30.92
1/16/2019 4:00,3078.365234,79.302948,15.36915684,22.36670113,-1.1,30.02
1/16/2019 5:00,3038.20459,78.19560242,15.11045742,24.36326218,-2.2,28.04
1/16/2019 6:00,3033.547607,80.98177338,19.66801834,22.65472984,-2.2,28.04
1/16/2019 7:00,3277.740234,85.1042099,15.93715096,27.4998436,-3.3,26.06
1/16/2019 8:00,3254.356201,87.04101563,15.47798252,31.08811951,-3.3,26.06
1/16/2019 9:00,3040.05249,86.33998871,17.87005234,31.92867088,-3.3,26.06
1/16/2019 10:00,2992.1875,88.80171204,18.62363052,34.6081543,-3.3,26.06
1/16/2019 11:00,2419.37085,89.37231445,18.07924461,36.13042068,-3.3,26.06
1/16/2019 12:00,2567.964111,91.37756348,20.01396942,37.84859467,-2.8,26.96
1/16/2019 13:00,2225.25708,92.01338196,18.38657951,34.59823227,-2.2,28.04
1/16/2019 14:00,2418.071289,91.99707031,19.92438698,36.90105057,0.6,33.08
1/16/2019 15:00,2181.398193,91.36126709,19.62407875,38.08851624,1.7,35.06
1/16/2019 16:00,2055.44873,90.61136627,20.20885086,37.38262177,2.2,35.96
1/16/2019 17:00,1986.304688,91.98080444,18.39274406,38.03755951,2.2,35.96
1/16/2019 18:00,1845.323364,90.00812531,17.2750721,34.64171219,3.9,39.02
1/16/2019 19:00,1871.117676,88.86692047,16.43045044,34.66825485,3.3,37.94
1/16/2019 20:00,1924.912964,85.10009003,16.47608376,29.15149117,3.3,37.94
1/16/2019 21:00,2039.685059,84.60372925,16.14267731,27.55037498,3.3,37.94
1/16/2019 22:00,1862.596802,84.88739777,15.957901,27.63956642,3.3,37.94
1/16/2019 23:00,1952.915039,85.79708099,14.64417362,26.82711601,3.9,39.02
1/17/2019 0:00,2198.253418,85.88945007,15.51865768,24.82259178,2.8,37.04
1/17/2019 1:00,2266.333252,86.80623627,14.68940735,24.57682991,2.8,37.04
1/17/2019 2:00,2634.92749,83.79147339,14.75175858,24.72198486,3.3,37.94
1/17/2019 3:00,2268.174561,86.93338776,14.11757088,24.2033844,2.2,35.96
1/17/2019 4:00,3346.69458,86.73560333,14.40866375,24.70380402,1.7,35.06
1/17/2019 5:00,3224.682617,88.50698853,15.16565895,24.87129402,0.6,33.08
1/17/2019 6:00,4442.35498,87.72400665,19.75907516,24.3737545,-0.6,30.92
1/17/2019 7:00,3505.910156,87.58712769,17.98583794,27.01461983,-1.7,28.94
1/17/2019 8:00,4420.450195,88.73651123,14.78978157,31.05461884,-3.9,24.98
1/17/2019 9:00,3211.012939,88.98402405,16.62005997,32.75693512,-5,23
1/17/2019 10:00,3431.709717,89.06208038,17.3704071,35.38746643,-6.1,21.02
1/17/2019 11:00,3897.19165,92.98284912,19.40575218,37.36330414,-6.7,19.94
1/17/2019 12:00,3375.112793,91.17432404,18.79114914,39.30624008,-7.8,17.96
1/17/2019 13:00,3274.330322,91.43518829,20.45336723,34.97932434,-7.8,17.96
1/17/2019 14:00,2932.289307,92.18294525,20.28279305,34.11963654,-7.2,19.04
1/17/2019 15:00,3133.746338,91.75688171,18.65203094,34.51228714,-6.1,21.02
1/17/2019 16:00,3156.783691,83.3473053,19.76539612,34.87464905,-4.4,24.08
1/17/2019 17:00,3015.838623,89.3951416,17.91060829,35.4696312,-3.3,26.06
1/17/2019 18:00,3131.85083,89.73096466,17.17785645,31.60402107,-2.8,26.96
1/17/2019 19:00,2918.085449,88.6598587,16.78905678,31.59615135,-1.7,28.94
1/17/2019 20:00,2883.816162,83.46469116,16.77202415,27.08252144,-2.8,26.96
1/17/2019 21:00,2945.395264,85.25150299,17.67675018,25.83963966,-2.8,26.96
1/17/2019 22:00,2957.216553,87.58335876,16.52987099,26.61784172,-3.9,24.98
1/17/2019 23:00,2806.788818,86.95298004,15.15212631,25.21886253,-3.3,26.06
1/18/2019 0:00,2532.231934,87.75333405,16.18158531,22.45554924,-2.8,26.96
1/18/2019 1:00,2893.513916,84.59603882,14.68701077,21.62467003,-2.8,26.96
1/18/2019 2:00,2576.209717,85.95140839,14.8878088,22.77038383,-2.8,26.96
1/18/2019 3:00,2435.014648,84.13529968,15.15328312,21.25626564,-2.8,26.96
1/18/2019 4:00,2676.146729,85.24172211,20.20212364,21.78428078,-2.8,26.96
1/18/2019 5:00,2504.452637,83.8228302,20.48341942,21.3078289,-2.8,26.96
1/18/2019 6:00,2471.869141,85.76939392,20.97883224,21.1729393,-2.8,26.96
1/18/2019 7:00,2616.003662,92.92829132,21.33383179,26.30040359,-1.7,28.94
1/18/2019 8:00,2945.569092,91.7416687,21.14201546,28.71909332,-2.2,28.04
1/18/2019 9:00,2650.534912,92.86766052,18.14987183,31.61393929,-1.7,28.94
1/18/2019 10:00,1743.252075,93.20458221,17.66856384,34.06652451,-2.2,28.04
1/18/2019 11:00,1733.049683,89.43774414,18.17536163,34.98213577,-1.7,28.94
1/18/2019 12:00,1358.914795,81.70439911,18.45825005,34.75163269,-1.1,30.02
1/18/2019 13:00,1372.224854,76.37567139,18.47431755,35.34621811,-1.1,30.02
1/18/2019 14:00,1009.631775,69.78278351,19.20107269,35.45269394,0.6,33.08
1/18/2019 15:00,1134.205078,64.40284729,18.94245338,33.46333694,1.7,35.06
1/18/2019 16:00,796.6623535,64.48761749,18.48886871,32.6000061,2.2,35.96
1/18/2019 17:00,991.5450439,66.20594025,17.16906357,31.99103737,3.9,39.02
1/18/2019 18:00,1158.812866,65.41362,16.31508446,30.17136574,3.9,39.02
1/18/2019 19:00,857.701416,66.14073181,17.00930405,29.66800499,4.4,39.92
1/18/2019 20:00,671.7624512,66.70483398,16.56212616,25.46237564,5.6,42.08
1/18/2019 21:00,509.525238,68.04598236,17.28011894,24.23641014,5.6,42.08
1/18/2019 22:00,536.0675049,71.41415405,15.29966927,25.51133537,4.4,39.92
1/18/2019 23:00,429.0664063,70.65172577,15.72802544,23.11407471,4.4,39.92
1/19/2019 0:00,468.1286316,69.6942215,15.91703224,21.45377541,3.9,39.02
1/19/2019 1:00,438.6585083,72.84962463,13.97365093,21.26834106,4.4,39.92
1/19/2019 2:00,1390.382446,74.92912292,15.52045918,20.71206856,3.9,39.02
1/19/2019 3:00,1702.586426,75.68115234,14.55680561,22.38720322,3.3,37.94
1/19/2019 4:00,1771.170288,78.38579559,14.03747749,20.85088921,2.8,37.04
1/19/2019 5:00,2009.590698,79.91338348,14.16845894,20.58578491,2.8,37.04
1/19/2019 6:00,2290.449463,82.04961395,14.16299534,20.53329659,2.2,35.96
1/19/2019 7:00,2408.954834,85.16733551,16.77130699,21.00357246,1.7,35.06
1/19/2019 8:00,2316.393555,92.85149384,14.04188156,22.76648521,1.1,33.98
1/19/2019 9:00,2585.627441,93.9041748,14.88523388,27.71122551,0.6,33.08
1/19/2019 10:00,2282.275879,92.18241119,14.9461422,27.49671555,0,32
1/19/2019 11:00,2359.263428,91.52591705,15.71919918,26.04149818,-1.7,28.94
1/19/2019 12:00,2257.451172,88.21646118,16.14850998,27.17826653,-2.2,28.04
1/19/2019 13:00,2187.549561,89.35983276,16.3777523,27.30217171,-1.7,28.94
1/19/2019 14:00,2377.117188,89.24677277,15.91177273,26.69527245,-1.1,30.02
1/19/2019 15:00,2464.854248,87.68387604,16.10448265,25.56661606,0,32
1/19/2019 16:00,2166.685547,82.96932983,15.96783066,24.08429718,0,32
1/19/2019 17:00,1958.349365,82.36373138,15.87924767,24.63814163,0.6,33.08
1/19/2019 18:00,2037.791138,81.77193451,15.8332243,22.95731163,-0.6,30.92
1/19/2019 19:00,2168.323242,80.72248077,16.37989616,23.0351944,-0.6,30.92
1/19/2019 20:00,2005.731445,82.88578796,14.58992672,22.45586777,-1.1,30.02
1/19/2019 21:00,1892.687744,82.35719299,14.98677444,24.90139961,-0.6,30.92
1/19/2019 22:00,2048.97168,83.04030609,15.4420414,21.92529297,-0.6,30.92
1/19/2019 23:00,1572.495361,80.69756317,14.32250881,23.33798599,-1.1,30.02
1/20/2019 0:00,1692.453979,83.70545959,14.15194988,21.38854408,-1.1,30.02
1/20/2019 1:00,1440.684814,78.81295776,14.31013489,22.72687912,-1,30.2
1/20/2019 2:00,1849.945068,77.18593597,14.18172836,19.73727417,-1.1,30.02
1/20/2019 3:00,1597.666138,79.81066132,14.48545742,21.74517632,-0.6,30.92
1/20/2019 4:00,1691.150879,84.05432129,14.43255615,20.72136879,0,32
1/20/2019 5:00,1771.401001,80.62418365,15.63940811,20.79445648,0,32
1/20/2019 6:00,1618.395142,77.74346924,14.59808445,21.47921753,1.1,33.98
1/20/2019 7:00,1855.851318,75.37467957,15.7351799,20.52060318,0.6,33.08
1/20/2019 8:00,1826.100708,74.88395691,15.12084007,22.32399368,0.6,33.08
1/20/2019 9:00,2247.884766,79.10344696,20.47047424,23.75867653,0.6,33.08
1/20/2019 10:00,2598.897461,84.57600403,14.37262058,24.50373459,1.1,33.98
1/20/2019 11:00,2514.949951,90.18258667,15.93541813,24.54891586,1.7,35.06
1/20/2019 12:00,2693.684814,95.01799774,18.99328232,25.28121758,2.8,37.04
1/20/2019 13:00,2206.144775,89.28269196,15.44798946,24.29853058,2.2,35.96
1/20/2019 14:00,2520.125977,82.64085388,19.82930183,25.20794487,0,32
1/20/2019 15:00,2971.79834,89.64129639,15.17791939,23.91194916,-2.2,28.04
1/20/2019 16:00,2705.92334,91.40529633,16.09907722,25.42068863,-4.4,24.08
1/20/2019 17:00,2711.753174,86.14598083,15.01429462,25.28333092,-5,23
1/20/2019 18:00,2730.099609,85.3063736,15.84753323,23.71847153,-2.2,28.04
1/20/2019 19:00,2405.983398,75.18829346,15.20820045,24.8279686,-2.8,26.96
1/20/2019 20:00,2886.941162,73.95688629,16.12678146,25.3012867,-6,21.2
1/20/2019 21:00,2985.737793,76.97925568,14.79196072,25.50058365,-6.1,21.02
1/20/2019 22:00,3165.550049,79.44059753,14.77015209,25.26320839,-4.4,24.08
1/20/2019 23:00,3763.325439,72.23786163,15.25295925,24.80376625,-3.9,24.98
1/21/2019 0:00,4097.173828,83.25351715,14.35578346,22.46939087,-3.3,26.06
1/21/2019 1:00,4397.282715,85.59926605,14.76420021,21.48913002,-3.9,24.98
1/21/2019 2:00,4303.950684,86.06445313,14.50999641,22.17983627,-6.7,19.94
1/21/2019 3:00,4707.884277,86.57199097,14.84423161,21.63993454,-8.9,15.98
1/21/2019 4:00,4477.416504,85.78297424,14.44320869,21.70632172,-10.6,12.92
1/21/2019 5:00,4478.09082,84.42006683,14.40235901,21.32129097,-12.2,10.04
1/21/2019 6:00,4528.855957,82.97291565,15.14513779,23.16679955,-12.8,8.96
1/21/2019 7:00,5222.313965,85.86984253,14.88249207,26.08665466,-13.3,8.06
1/21/2019 8:00,5305.277832,88.96911621,14.91666985,26.32693672,-13.9,6.98
1/21/2019 9:00,5422.969727,90.14527893,19.24155045,28.2287941,-13.9,6.98
1/21/2019 10:00,4898.075195,85.69876099,21.00201225,27.38088799,-14.4,6.08
1/21/2019 11:00,4539.114258,83.30799866,21.57846069,30.99822044,-14.4,6.08
1/21/2019 12:00,4592.069824,88.54794312,17.28588486,30.92300987,-15,5
1/21/2019 13:00,4769.181641,85.83078003,16.69182396,32.65449524,-15,5
1/21/2019 14:00,4861.376953,81.75268555,16.89828491,31.33957672,-15,5
1/21/2019 15:00,5043.668945,71.80345917,17.89633369,30.82260895,-14.4,6.08
1/21/2019 16:00,4913.545898,59.42558289,17.04301262,28.95435524,-15,5
1/21/2019 17:00,4890.990234,42.56201553,17.17669868,29.81189728,-14.4,6.08
1/21/2019 18:00,4916.681152,30.02237129,15.14531803,28.63246727,-14.4,6.08
1/21/2019 19:00,4456.243652,23.27778053,16.01357841,26.96328354,-13.9,6.98
1/21/2019 20:00,4478.803711,21.41195679,14.58409882,26.7559185,-13.9,6.98
1/21/2019 21:00,4547.111328,48.48471832,14.54099464,28.2478466,-13.9,6.98
1/21/2019 22:00,4517.60498,66.61446381,14.61390877,24.02854156,-14.4,6.08
1/21/2019 23:00,4371.548828,53.87956238,14.40608692,24.45617676,-14.4,6.08
1/22/2019 0:00,4298.299316,32.26530838,14.20112419,20.63929176,-14,6.8
1/22/2019 1:00,4844.348145,23.19735146,18.37187958,21.53806305,-14.4,6.08
1/22/2019 2:00,4737.974609,17.11910057,19.72703362,21.56854439,-13.9,6.98
1/22/2019 3:00,4529.387207,18.69884682,17.73013115,22.56151009,-13.9,6.98
1/22/2019 4:00,4356.629395,17.46471024,18.92718506,23.58896065,-13.3,8.06
1/22/2019 5:00,4214.899902,22.70057487,19.0736866,21.45386505,-13.3,8.06
1/22/2019 6:00,4192.268555,25.46476746,19.566082,21.11171532,-13.3,8.06
1/22/2019 7:00,4995.259766,57.50116348,15.68022442,24.32061768,-13.3,8.06
1/22/2019 8:00,4898.812012,75.59313202,21.95360184,28.97638321,-12.8,8.96
1/22/2019 9:00,4532.480469,75.15459442,16.09473419,30.90051079,-12.8,8.96
1/22/2019 10:00,4104.527344,76.86802673,25.25484085,35.20904541,-12.8,8.96
1/22/2019 11:00,3663.195557,80.96657562,25.45763397,38.68339157,-12.8,8.96
1/22/2019 12:00,3841.826172,81.75070953,21.14915657,37.23503494,-12.8,8.96
1/22/2019 13:00,3166.374756,82.27732086,20.0334301,39.13394547,-12.2,10.04
1/22/2019 14:00,4727.068359,81.72380066,22.13102341,37.395504,-11.1,12.02
1/22/2019 15:00,3187.649658,85.28731537,26.03471565,39.27684784,-8.9,15.98
1/22/2019 16:00,2802.110596,83.79508972,21.94170189,35.46239853,-7.2,19.04
1/22/2019 17:00,3439.133789,83.54839325,20.64588547,35.38142014,-5.6,21.92
1/22/2019 18:00,2666.553223,84.77817535,19.82996368,32.91753006,-4.4,24.08
1/22/2019 19:00,3429.623535,82.45797729,17.74422646,31.29830933,-3.3,26.06
1/22/2019 20:00,3567.196045,80.80519867,19.45900536,26.61881065,-2.2,28.04
1/22/2019 21:00,3365.845459,81.69046783,17.42907333,26.88603783,-2.2,28.04
1/22/2019 22:00,3540.330811,79.87654114,17.78972435,26.94443703,-2.2,28.04
1/22/2019 23:00,3449.141602,83.17723083,17.00498581,24.69008064,-2.8,26.96
1/23/2019 0:00,3532.874023,82.20451355,15.68878269,20.45892525,-2.8,26.96
1/23/2019 1:00,3472.892578,80.26445007,16.22081757,20.59659195,-3.3,26.06
1/23/2019 2:00,3476.797607,78.98269653,16.14101982,20.5709877,-3.3,26.06
1/23/2019 3:00,3578.121582,82.37905121,15.37991428,19.73848534,-3.9,24.98
1/23/2019 4:00,3335.845703,81.23719788,14.75348663,20.89126205,-4.4,24.08
1/23/2019 5:00,3815.961426,81.54150391,15.38546658,19.83238792,-5.6,21.92
1/23/2019 6:00,3085.303955,79.275383,20.46820259,20.87942505,-5.6,21.92
1/23/2019 7:00,3501.854248,89.83242035,17.07240486,24.20897675,-6.7,19.94
1/23/2019 8:00,3622.818848,81.76208496,16.33575439,28.21230125,-6.7,19.94
1/23/2019 9:00,3019.114746,79.66585541,17.71634483,30.23587608,-6.1,21.02
1/23/2019 10:00,2912.949707,82.80387115,19.22442055,33.25909042,-5.6,21.92
1/23/2019 11:00,2913.095947,85.97315979,21.73520088,35.06214905,-5.6,21.92
1/23/2019 12:00,2621.544678,91.0531311,27.06363487,37.28016281,-4.4,24.08
1/23/2019 13:00,2193.023682,91.09389496,21.74901962,38.06097031,-3.3,26.06
1/23/2019 14:00,2170.297363,90.48254395,22.02530289,38.9659462,-0.6,30.92
1/23/2019 15:00,1970.018311,89.45217896,22.0455761,37.9614563,1.1,33.98
1/23/2019 16:00,1779.69751,89.53697968,22.02485085,39.17795944,1.1,33.98
1/23/2019 17:00,1392.7229,90.05705261,20.51799965,38.3806076,2.8,37.04
1/23/2019 18:00,1412.887695,86.02371216,18.1415596,34.78655624,4.4,39.92
1/23/2019 19:00,1107.68042,87.30882263,18.8050251,32.55794907,5,41
1/23/2019 20:00,711.2617798,77.33428192,16.39288712,28.02719307,5,41
1/23/2019 21:00,763.3833008,75.61598206,16.64092636,27.2719841,5,41
1/23/2019 22:00,555.4719849,68.7328949,16.96368408,25.81280899,5,41
1/23/2019 23:00,546.3077393,55.74274445,15.52134895,27.690382,5.6,42.08
1/24/2019 0:00,211.508255,33.49667358,15.43611908,21.0341301,6.1,42.98
1/24/2019 1:00,18.54988861,23.48945999,16.21076775,23.15904617,6.1,42.98
1/24/2019 2:00,345.0900574,24.64992905,15.29673862,23.73605537,6.7,44.06
1/24/2019 3:00,712.6063232,101.0647354,15.57341099,18.72961807,7.8,46.04
1/24/2019 4:00,667.5571899,106.0215836,14.78488636,18.48913765,8.3,46.94
1/24/2019 5:00,683.6633911,104.7992325,14.94379044,18.18050385,8.3,46.94
1/24/2019 6:00,564.0848999,107.3871002,14.34368706,18.8590374,9.4,48.92
1/24/2019 7:00,473.9001465,127.7608795,16.59444046,22.12384796,9.4,48.92
1/24/2019 8:00,463.527832,124.3175049,16.04530144,24.78064919,10,50
1/24/2019 9:00,523.8253174,127.0572586,17.43915939,26.67396164,10.6,51.08
1/24/2019 10:00,566.2890015,126.4466934,18.16476631,29.17206001,10.6,51.08
1/24/2019 11:00,534.6079712,124.2245941,19.4232502,31.26002312,11.1,51.98
1/24/2019 12:00,459.4031982,123.3393478,21.07618904,33.31383514,11.1,51.98
1/24/2019 13:00,652.9067993,124.5995407,21.61297607,33.53026581,12.8,55.04
1/24/2019 14:00,580.9919434,125.4897156,21.62325478,32.87635803,13.3,55.94
1/24/2019 15:00,672.1207886,132.2026672,21.87191391,33.12435532,13.3,55.94
1/24/2019 16:00,671.812561,124.018631,20.96726799,33.42250824,13.9,57.02
1/24/2019 17:00,700.6471558,129.6702728,19.88314819,30.34226418,13.3,55.94
1/24/2019 18:00,600.7217407,137.1304169,18.47492981,32.18958664,13.9,57.02
1/24/2019 19:00,129.1552124,102.5254593,16.9231205,30.77402496,13.9,57.02
1/24/2019 20:00,308.822876,100.7386703,18.38245773,25.29058075,14.4,57.92
1/24/2019 21:00,754.3423462,106.8712921,17.80243874,26.14115334,14.4,57.92
1/24/2019 22:00,1031.947632,116.3372803,16.70998573,26.24969864,13.9,57.02
1/24/2019 23:00,1360.444336,90.40316772,16.15321159,24.78854179,13.3,55.94
1/25/2019 0:00,1553.067383,92.95024872,15.20720196,23.27120399,11.1,51.98
1/25/2019 1:00,1663.218872,86.69811249,15.6709156,22.07553673,11.7,53.06
1/25/2019 2:00,2389.408447,82.94246674,16.63638687,21.46978569,9.4,48.92
1/25/2019 3:00,2119.664063,81.73603821,15.38744545,21.08133125,6.1,42.98
1/25/2019 4:00,2540.309814,82.65662384,15.22211075,21.40470314,4.4,39.92
1/25/2019 5:00,2404.887939,82.02024841,14.96996117,20.93580246,2.8,37.04
1/25/2019 6:00,2730.043945,83.37070465,15.84758186,20.72855186,2.2,35.96
1/25/2019 7:00,2799.307373,85.42315674,16.32445145,23.26478004,1.7,35.06
1/25/2019 8:00,3033.861572,86.47041321,16.29417229,26.70045662,1.7,35.06
1/25/2019 9:00,2503.161621,87.52193451,17.75969315,29.72149658,1.1,33.98
1/25/2019 10:00,2289.3479,92.9834137,19.01379395,28.90228844,1.1,33.98
1/25/2019 11:00,2393.335449,95.71252441,18.91942787,32.83034134,1.1,33.98
1/25/2019 12:00,2456.461426,96.5798111,18.27422333,34.83359146,1.1,33.98
1/25/2019 13:00,2232.126221,99.55443573,19.30825996,37.5484581,1.7,35.06
1/25/2019 14:00,2312.960938,101.260376,18.91583824,40.07743073,2.2,35.96
1/25/2019 15:00,2092.897949,101.1038742,18.28059006,39.02209091,2.8,37.04
1/25/2019 16:00,2009.599487,100.0604782,20.24061584,41.11044312,3.9,39.02
1/25/2019 17:00,1861.3302,98.6258316,18.98034859,40.07965851,5,41
1/25/2019 18:00,2196.098877,97.39987183,17.04095268,33.18993378,5,41
1/25/2019 19:00,2197.629883,96.30393219,17.05574989,35.29446411,4.4,39.92
1/25/2019 20:00,2455.301758,96.74575043,16.67098236,29.59831047,4.4,39.92
1/25/2019 21:00,2630.518799,101.6624374,17.35625267,26.69196129,3.9,39.02
1/25/2019 22:00,2702.789795,99.74466705,15.28879452,25.88411903,3.3,37.94
1/25/2019 23:00,2788.638184,98.74983978,15.0192709,26.10389519,2.8,37.04
1/26/2019 0:00,2591.861572,92.87143707,14.98696709,24.17895317,2.8,37.04
1/26/2019 1:00,2682.761475,93.24013519,15.06194782,22.8158474,1.1,33.98
1/26/2019 2:00,2938.634766,92.6780014,13.72744942,24.22958946,0.6,33.08
1/26/2019 3:00,2832.800781,93.9681015,13.84045029,23.26454163,0,32
1/26/2019 4:00,3087.545166,95.53607941,14.99821377,24.24931335,-1.1,30.02
1/26/2019 5:00,3433.791992,97.72737122,14.23911667,23.03368378,-1.7,28.94
1/26/2019 6:00,3438.060547,93.94258881,14.44530964,23.34404373,-2.2,28.04
1/26/2019 7:00,3571.44043,91.03910828,14.88834667,23.81460953,-2.8,26.96
1/26/2019 8:00,3603.164551,98.14978027,15.20520401,27.45205307,-3.3,26.06
1/26/2019 9:00,3534.923584,96.47187805,15.75803089,29.27828598,-3.9,24.98
1/26/2019 10:00,3463.794434,93.2763443,14.80831623,30.49132729,-3.9,24.98
1/26/2019 11:00,2770.071289,93.21382904,15.46618938,30.03678513,-3.9,24.98
1/26/2019 12:00,2629.358398,99.13012695,15.41699409,29.45230484,-3.9,24.98
1/26/2019 13:00,2340.696777,95.84594727,15.89704609,30.19000816,-3.3,26.06
1/26/2019 14:00,1944.858521,95.49133301,14.65404606,30.45747185,-2.8,26.96
1/26/2019 15:00,2559.053955,95.99127197,15.84141445,31.22062492,-1.7,28.94
1/26/2019 16:00,2395.157471,94.92617035,16.37337685,26.29055786,-0.6,30.92
