,date,energy_type,1,10,11,12,13,14,16,17,18,2,24,26,3,31,32,32P,33,34,35,36,37,38,39,4,41,42_43_N16_E40,44,46,48,5,50,51,54,56,57,62_64,66,68,6C,6_6B,76,7_7A,8,9,Briggs Field Operating,DKE,E1,E14,E15,E17,E18,E19,E2,E23,E25,E28,E33,E34,E38,E40,E51,E52,E53,E55,E60,E62,E62P,E94,KS,Main Campus Area,N10,N4,N42,N51,N52,N57,N9,NE45,NE46,NE47,NE48,NE49,NW10,NW12_NW12A,NW13,NW14,NW15,NW16,NW17,NW21,NW22,NW23,NW30,NW32,NW35,NW36,NW61,NW62,NW86,Northwest Campus Area,OC19_ABCDEFGHJKLMNQ,OC22,OC23,PBE,Parking Areas,TXI,Utilities To Fraternities,W1,W11,W13,W15,W16,W20,W2_W4,W31,W32,W33,W34,W35,W41,W45,W5,W51,W51C,W53_W53A_W53B_W53C_W53D,W56,W59,W61,W64,W7,W70,W71,W79,W8,W84,W85_W85ABC_W85DE_W85FG_W85HJK,W89,W91,W92,W97,W98,WW15
470,2018-02-01,Fuel Oil #2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.895999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.83,,,,,,,,,,,,,,,,,,,104.0721,,,,,,,,,,,,,,,,,,,,,,
471,2018-02-01,Gas,,,,,12.7348,,0.5135,,0.6162,,,,,5.5458,61.8254,,,,,0.2054,0.7189,,6.3674,177.0548,0.0001027,289288.1331054,0.0001027,10.1673,,,0.3081,,0.6162,0.7189,14.0699,21.0535,0.6162,2.4648,,14.0699,0.0001027,,14.0699,,,,1.5405,,,,0.9243,,3.081,0.4108,0.4108,,,,,,0.0001027,23.8264,0.3081,,,34.918,,,0.0,,210.9458,,,833.2051,1854.762,360.1689,139.2612,,,,,,2695.9777,149.942,6.5728,,,643.7236,456.8096,1110.7005,519.1485,145.834,5.2377,,171.2009,,535.6831999999999,,3449.2822,,0.0,,,,,,,,258.2905,,,,66.5496,,20.54,,,45.188,,,,12.8375,7.8052,,488.7493,,393.7518,,56.9985,,0.0001027,8.7295,,641.1561,14.6861,43.0313,167.8118,512.0622,313.235,227.8913,750.9424,532.2941
472,2018-02-01,Steam,2237.4,2823.7,523.6,,6806.8,3008.5,3840.1,106.7,5154.6,2360.6,640.2,2843.5,3144.9,753.5,3571.7,,558.8,529.1,1214.4,1216.6,2410.1,337.7,2189.0,3202.1,511.5,-149515.30000000002,316.8,13073.5,,1588.4,1446.5,,1972.3,5644.1,767.8,1409.1,2894.1,8743.9,1410.2,1776.5,6746.3,2335.3,1273.8,1480.6,,,366.3,1514.7,892.1,1626.9,2157.1,1767.7,887.7,744.7,2853.4,,,,217.8,418.0,1304.6,1566.4,1223.2,2366.1,165.0,155.1,,,80.3,,,,,,,,,,,,,,,314.6,380.6,900.9,100.1,,,,,,649.0,,1384.9,,,,,,,,,,,,,1613.7,,,88.0,16.5,1920.6,1901.9,171.6,616.0,445.5,545.6,1273.8,,,178.2,1322.2,80.3,,,,1347.5,,1827.1,904.2,1039.5,2373.8,,2090.0,2625.7,,,,,,
473,2018-03-01,Chilled Water,242.544,329.916,84.888,,681.564,69.444,310.728,,1027.908,749.016,268.416,72.876,872.304,77.508,1128.18,,8.34,,5.328,1194.9,160.008,793.236,737.184,58.524,82.896,-20843.076,,357.624,181.524,304.392,,,306.312,466.092,,,395.676,766.248,254.064,268.68,1350.48,237.996,347.844,369.264,,,45.612,161.688,620.64,100.14,132.744,263.616,3.288,495.732,495.732,,,,,66.732,140.424,224.856,,,3.912,159.48,,,,,,,,,,,,,,,,,,160.716,196.368,458.664,51.156,,,262.236,,,146.28,,398.496,,,,,,,,,,,,,,,,11.22,2.136,129.96,,,,,0.012,1549.332,,,,,,,,,,,,,,,,,,,,,,,
474,2018-03-01,Electricity,465.686785,577.99155,106.881508,,1793.251634,274.142399,728.975844,3.017092,1890.986302,811.870788,491.171656,635.469883,642.814659,700.658183,1829.224654,341.3,154.800028,140.219692,297.565818,1448.231464,430.65234,404.321045,2082.216692,651.476853,256.343604,-27542.246700999996,34.8126,3691.350628,,324.275956,37.652216,43.41336,705.750379,909.646412,183.817354,238.510679,862.570903,2603.781113,204.909694,362.593707,2642.214906,446.000601,263.998963,198.110998,7.8499,,55.990265,853.3592160000001,584.496728,466.543448,524.861379,466.543448,169.711425,463.563899,1081.644547,,,,,258.582532,319.487517,49.566999,231.4014,302.931054,129.618914,597.920057,75.086,48.4646,70.44432,5.943704,27.57704,66.970288,,151.803292,337.886948,65.837952,15.177611,20.88756,71.80952,2768.65973,65.601273,983.599296,299.30064,574.4443200000001,456.177572588,773.507230824,68.23999658800001,131.7032,308.02171200000004,982.772008,240.47776,129.38304,197.35008,184.86216,638.682044,27.296,67.01168,,739.38043412,4.8928080000000005,1484.521893,22.877339,9.669029,,17.60592,,,572.056343,60.18768,,24.201583,176.663706,880.492566,247.961276,388.942067,343.3478,169.202888,490.796226,756.129672,21.62450536,2.57606,22.007024,268.732794,,68.672973,,101.496764,290.920707,53.066836,314.654709,487.489029,81.912,551.748993,31.53612,260.364118,267.295921,62.23488,1128.016978,-83.19820800000001,-4.0671040000000005,417.88473412,69.6048
475,2018-03-01,Fuel Oil #2,,,,,,,,,,,,,,,,,,,,,,,,,,6728.238,,,,,,79.69319999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.725,,,,,,,,,,,,,,,,,,,37.4778,,,,,,,,,,,,,,,,,,,,,,
476,2018-03-01,Gas,,,,,0.0001027,,0.6162,,0.7189,,,,,4.8269,73.3278,,,,,0.0001027,0.4108,,0.0001027,210.1242,0.001027,288309.194446,0.001027,0.7189,,,0.3081,,0.7189,0.7189,16.6374,30.1938,0.7189,3.081,,16.6374,0.001027,0.1027,16.6374,,,,1.5405,,,,1.9513,,3.7999,0.5135,0.4108,,,,,,0.001027,34.4045,0.3081,,,53.9175,,,0.0,,161.239,,,629.0375,1400.1091,223.1671,101.5703,,,,,,1111.6248,160.4174,6.0593,,,595.4546,313.8512,1301.1063,409.4649,88.1166,7.189,,217.1078,,454.7556,,2148.8948,,0.0,,,,,,,,202.9352,,,,,,13.4537,,,65.3172,,,,15.9185,14.378,,327.2022,,271.2307,,6.9836,,0.001027,47.6528,,547.391,16.432,158.4661,100.646,382.9683,383.3791,155.2824,401.0435,340.8613
477,2018-03-01,Steam,1765.5,2228.6,413.6,,4154.7,2373.8,2817.1,85.8,3550.8,1862.3,403.7,2072.4,2481.6,451.0,1267.2,,452.1,416.9,1013.1,744.7,1799.6,217.8,1701.7,2526.7,403.7,-108556.8,249.7,8924.3,,1252.9,1141.8,,2109.8,4111.8,606.1,1111.0,1892.0,5933.4,887.7,1401.4,5327.3,1843.6,1005.4,1168.2,,,288.2,1113.2,636.9,1233.1,1634.6,1232.0,556.6,499.4,1947.0,,,,196.9,303.6,937.2,939.4,926.2,1482.8,113.3,73.7,,,80.3,,,,,,,,,,,,,,,85.8,104.5,246.4,27.5,,,,,,448.8,,1820.5,,,,,,,,,,,,,1234.2,,,68.2,14.3,1303.5,1191.3,728.2,616.0,445.5,319.0,744.7,,,140.8,1191.3,80.3,,,,1214.4,,1145.1,815.1,936.1,1774.3,,1310.1,1953.6,,,,,,
478,2018-04-01,Chilled Water,263.46,331.956,89.328,,745.452,79.308,306.192,,1051.236,835.992,283.044,78.744,1041.876,100.896,1078.3919999999998,,17.688,,85.74,1273.512,191.328,869.784,840.0,,87.228,-21675.708000000002,,264.204,191.004,319.464,,,323.472,459.276,,,401.328,752.4,109.212,306.852,1356.984,265.908,371.256,236.472,,,45.348,72.228,567.528,93.276,123.636,248.76,2.712,495.732,495.732,,,,,44.892,109.164,243.18,,,0.96,157.944,,,,,,,,,,,,,,,,,,169.128,206.628,482.64,53.832,,,299.232,,,154.02,,395.568,,,,,,,,,,,,,,,,25.176,0.024,126.564,,,,,0.024,2052.792,,,,,,,,,,,,,,,,,,,,,,,
479,2018-04-01,Electricity,885.26394,1098.750503,203.182716,,1977.90176,288.743213,802.891185,4.894242,2140.3878640000003,895.270856,559.336092,699.569436,1221.983694,316.859507,2039.567844,341.3,406.092392,156.731786,505.973837,1583.932344,514.629205,452.004068,2314.638579,1238.448006,256.343604,-37672.88913899999,35.1539,4080.30976,,616.445821,37.481566,43.41336,777.430205,1020.517717,183.817354,234.845117,1023.125249,2878.711915,389.529103,689.28948,2873.4047,490.021475,501.854346,137.564378,7.8499,,61.505673,977.841565,638.053524,514.369817,578.667324,514.369817,187.083595,518.687262,1210.266865,,,,,285.852402,362.754118,46.28028,245.736,333.388666,151.274399,642.640596,75.086,47.37244,61.70704,5.7151000000000005,33.65218,77.055848,,138.47602,308.22302,65.087312,9.570052,18.56672,61.98008,937.957247,60.669488,927.353056,277.19088,625.62432,258.141684,928.688396,34.120000000000005,120.37536,269.124912,1040.168672,213.04528,121.19424,181.38192,176.87808,578.415888,68.51296,55.13792,,783.23145812,4.462896,1554.136854,8.245808,0.003413,,16.186528000000003,,,623.217213,55.9568,,26.955874,165.516848,960.646871,353.221609,475.819982,343.3478,169.202888,478.519665,810.850301,54.97080024,2.487348,24.938791,278.767014,,76.987041,,28.606208,316.600119,130.215568,342.532093,39.915035,278.5008,586.5718320000001,47.91852,294.16647,292.470209,54.86496,1212.0416249999998,891.596544,61.989216,413.64361812,64.69152
480,2018-04-01,Fuel Oil #2,,,,,,,,,,,,,,,,,,,,,,,,,,4114.098,,,,,,23.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2018-04-01,Gas,,,,,-16.6377081,,0.6162,,0.6162,,,,,4.7242,63.8794,,,,,-0.9246081,0.7189,,-8.4217081,183.0114,0.001027,267514.604227,0.001027,0.5135,,,0.3081,,0.6162,0.7189,14.4807,28.0371,0.6162,2.9783,,14.4807,0.001027,0.2054,14.4807,,,,1.6432,,,,1.1297,,3.9026,0.8216,0.8216,,,,,,0.001027,52.9932,0.2054,,,75.8953,,,0.0,,166.2713,,,671.0418,1493.8742,215.5673,103.3162,,,,,,1064.6908999999998,224.3995,6.3674,,,496.4518,320.7321,1286.4202,435.7561,89.9652,8.6268,,243.7071,,542.8722,,2037.4653,,0.0,,,,,,,,172.1252,,,,17.8698,,11.7078,,,64.0848,,,,18.486,13.6591,,450.5449,,255.4149,,6.8809,,0.001027,68.3982,,581.6928,16.8428,46.3177,116.9753,354.315,-1040.0429,139.2612,290.2302,310.6675
482,2018-04-01,Steam,1738.0,2193.4,407.0,,4957.7,2337.5,3248.3,86.9,4066.7,1833.7,471.9,2367.2,2443.1,592.9,2020.7,,457.6,411.4,1018.6,859.1,1977.8,150.7,1999.8,2488.2,398.2,-117392.0,244.2,10033.1,,1234.2,1124.2,,2380.4,4578.2,596.2,1236.4,2191.2,6266.7,820.6,1380.5,5479.1,1815.0,990.0,1149.5,,,283.8,1331.0,661.1,1392.6,1845.8,1430.0,627.0,499.4,2255.0,,,,217.8,326.7,1051.6,957.0,1069.2,1672.0,140.8,550.0,,,,,,,,,,,,,,,,,,8.8,11.0,25.3,3.3,,,,,,2249.5,,702.9,,,,,,,,,,,,,1370.6,,,75.9,14.3,1422.3,1344.2,431.2,616.0,445.5,86.9,201.3,,,156.2,1437.7,,,,,1465.2,,1290.3,984.5,1129.7,1879.9,,1477.3,2205.5,,,,,,
483,2018-05-01,Chilled Water,304.236,438.288,460.908,,671.856,29.688,406.356,,1401.3,968.952,346.596,162.276,1310.376,228.588,1361.772,,16.932,40.92,644.868,1360.464,212.616,947.148,3.084,138.648,450.084,-32433.516000000003,,836.676,985.524,417.9,,,361.752,609.528,,,810.372,1124.952,260.292,335.76,1787.304,257.724,408.588,283.128,,,48.9,308.844,622.98,134.772,178.656,366.348,44.988,,1177.632,,,,,67.776,235.236,279.264,103.8,,7.056,201.6,,,,,,,,,,,,,,,,,,872.604,1066.104,2490.228,277.764,,,540.612,,,180.192,,262.524,,,,,,,,,,,,,,,,61.932,,456.072,,,,,149.82,1736.004,,,,,,,,,,,,,,176.352,,,,,,,,,
484,2018-05-01,Electricity,644.603071,800.054982,147.946724,,1890.508482,244.148955,782.846636,6.877195,1978.727706,837.714024,545.127773,690.733179,889.786165,626.203588,1924.21527,341.3,162.342758,153.369981,332.170225,1546.126543,510.298108,442.294083,2199.456655,901.776034,256.343604,3929.0338609999963,63.4818,3898.410512,658.917193,448.864108,36.614664000000005,43.41336,748.976024,990.4526,183.817354,220.99175,736.760897,2730.335153,283.637365,501.905541,2824.9912950000003,477.721023,365.426497,129.68034799999998,7.8499,,51.928795,928.684126,398.232253,493.526626,555.216601,493.526626,172.779712,494.137553,1152.989899,,,,,278.470083,332.689001,48.406579,231.4014,289.009427,147.250472,648.268633,75.086,44.64204,65.80264,5.479672,22.73058,48.650372,,139.236896,309.918784,57.52632,13.849954,19.24932,72.08256,1004.951024,59.823064,778.4097360000001,211.68048,443.01408,247.912508,1005.246852,34.120000000000005,128.15472,301.265952,795.95136,232.28896,126.9264,181.79136,163.36656,594.1213240000001,72.60736,62.917280000000005,,758.603608,4.5209,1548.4781,7.832835,0.27304,,13.760596,,,600.234071,64.55504,,25.641869,113.318426,939.247361,155.680582,265.162796,343.3478,169.202888,371.020404,777.00358,29.32614,2.255332,20.430218,217.824486,,60.655836,,62.258764,317.463608,75.313076,277.121948,,44.77856,561.496521,33.17436,237.746167,271.063873,63.87264,1182.652282,838.696896,69.113472,416.301532,70.9696
485,2018-05-01,Fuel Oil #2,,,,,,,,,,,,,,,,,,,,,,,,,,1409.7179999999998,,,,,,23.0535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.215,,,,,,,,,,,,,,,,,,,86.3907,,,,,,,,,,,,,,,,,,,,,,
486,2018-05-01,Fuel Oil #6,,,,,,,,,,,,,,,,,,,,,,,,,,1213.6051200000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2018-05-01,Gas,,,,,0.0001027,,0.7189,,0.9243,,,,,7.485803,67.8847,,,,,0.0001027,0.6162,,0.0001027,194.4111,0.001027,144796.93550269998,0.001027,0.8216,,,0.4108,,0.9243,1.027,15.405,26.702,0.9243,2.8756,,15.405,0.001027,0.001027,15.405,,,,2.054,,,,1.6432,,4.108,0.9243,0.8216,,,,,,0.001027,63.8794,0.2054,,,59.2579,,,0.0,,125.3967,,,504.6678,1123.2299,177.8764,72.0954,,,,,,1064.6909,25.7777,6.9836,,,403.8164,226.1454,1286.4202,345.6882,57.512,7.9079,,225.7346,,374.4442,,1793.6555,,0.0,,,,,,,,182.7033,,,,33.3775,,5.5458,,,69.5279,,,,17.6644,14.378,,301.8353,,226.7616,,5.5458,,0.001027,59.1552,,587.0332,16.0212,40.7719,126.8345,346.3044,66.3442,109.2728,266.3011,237.0316
488,2018-05-01,Steam,1185.8,1497.1,278.3,,3279.1,1595.0,2384.8,53.9,2942.5,1251.8,309.1,1767.7,1666.5,398.2,1486.1,,282.7,280.5,841.5,641.3,1639.0,147.4,1582.9,1697.3,271.7,-88603.9,168.3,8626.2,619.3,842.6,766.7,,1868.9,3323.1,407.0,968.0,1670.9,4957.7,629.2,941.6,4991.8,1238.6,675.4,784.3,,,193.6,925.1,539.0,1056.0,1400.3,1222.1,465.3,499.4,1641.1999999999998,,,,211.2,260.7,754.6,721.6,809.6,1239.7,101.2,550.0,,,80.3,,,,,,,,,,,,,,,1.1,1.1,2.2,,,,,,,300.3,,1828.2,,,,,,,,,,,,,933.9,,,57.2,14.3,1295.8,996.6,431.2,616.0,445.5,48.4,112.2,,,122.1,1207.8,80.3,,,,199.1,,957.0,,949.3,1434.4,,1095.6,1611.5,,,,,,
489,2018-06-01,Chilled Water,420.228,816.684,1427.184,,1711.956,403.536,1133.88,,1643.244,971.016,540.912,435.432,1649.568,532.02,2685.708,,134.076,138.552,3.18,1685.64,814.908,1200.372,16.02,971.016,1393.668,-72594.31199999999,,5392.86,1356.156,669.54,,,610.692,1700.82,,,2110.656,2966.832,728.412,565.404,4370.112,374.94,821.64,474.624,,,63.468,1276.488,917.736,590.676,782.976,758.172,109.152,1211.124,1211.124,,,,,323.736,534.996,629.76,355.2,,60.096,573.072,,,,,,,,,,,,,,,,,,2702.004,3301.188,7710.948,860.088,,,512.94,,,283.308,,724.176,,,,,,,,,,,,,,,,100.548,54.06,1254.048,,,,,313.62,2284.02,,,,,,,,,,,,,,224.1,,,,,,,,,
490,2018-06-01,Electricity,198.660491,246.568772,45.594267,,1957.976666,263.719097,822.857235,9.041037,2152.763402,856.622044,581.660525,729.579945,274.224311,472.98036600000006,1888.00334,341.3,168.039055,154.680573,333.839182,1542.140159,532.5201509999999,445.997188,2474.711692,277.92059,256.343604,-27624.995387,13.3107,3997.087168,449.8334,138.335716,38.618095000000004,43.41336,794.218752,1050.470205,183.817354,325.613852,725.313695,2760.076035,87.413756,154.683986,2814.281301,485.376382,112.618761,125.506249,71.202006,,49.700106,958.77996,536.4689920000001,538.26423,605.548112,538.26423,167.902535,498.94647,1164.20843,,,,,284.743177,342.296596,566.561413,317.409,355.487841,139.574635,623.346907,121.048871,45.87072,69.89824,-61.279520000000005,32.15046,35.101231999999996,,152.946312,340.42888800000003,33.533136,13.945518,21.02408,69.6252,918.038979,51.430497,576.496656,199.39728,637.08864,2294.003608,-1275.043928,238.84,155.31424,344.54376,945.43108,270.36688,131.0208,165.8232,105.02136,551.0141160000001,35.21184,57.59456,,807.722763412,-50.913864,1596.789115,5.228716,0.180889,,11.95906,,,682.750172,79.02192000000001,,34.587342,135.001215,919.066292,289.0811,448.925542,343.3478,169.202888,287.265384,776.208351,30.677292,1.832244,27.9866,282.668073,,45.328053,,65.875484,311.784376,61.337524,408.583882,1758.739378,326.55584,529.632753,35.22216,324.40565,268.787402,71.51552,1232.0929999999998,802.338624,75.255072,398.194051412,59.23232
491,2018-06-01,Gas,,,,,0.1027,,0.6162,,0.6162,,,,,2.0540000000000003,58.8471,,,,,0.0001027,0.6162,,0.1027,168.428,0.0001027,206012.1947,0.0001027,0.8216,,,0.3081,,0.6162,0.7189,13.351,25.0588,0.6162,2.8756,,13.351,0.0001027,0.001027,13.351,,,,1.9513,,,,1.3351,,4.0053,0.4108,0.3081,,,,,,0.0001027,69.1171,0.3081,,,66.5496,,,0.0,,55.8688,,,130.7371,290.9491,31.837,18.0752,,,,,,-111.0187,20.1292,7.3944,,,212.8971,69.836,-149.5312,124.267,21.6697,8.216,,192.4598,,59.2579,,509.8028000000001,,0.0,,,,,,,,103.4189,,,,31.2208,,2.1567,,,59.3606,,,,16.1239,13.5564,,69.6306,,90.376,,4.5188,,0.0001027,72.7116,,208.481,15.7131,,46.8312,236.9289,28.5506,42.7232,238.77750000000003,30.9127
492,2018-06-01,Steam,691.9,873.4,162.8,,1273.8,930.6,1283.7,16.5,1375.0,730.4,60.5,739.2,972.4,199.1,1446.5,,85.8,163.9,555.5,337.7,1380.5,283.8,850.3,991.1,158.4,-54701.899999999994,97.9,7062.0,1137.4,491.7,447.7,,1144.0,1635.7,237.6,150.7,1379.4,3560.7,422.4,550.0,3525.5,722.7,393.8,457.6,,,113.3,678.7,366.3,772.2,1024.1,1052.7,234.3,205.7,1024.1,,,,217.8,229.9,426.8,468.6,459.8,624.8,70.4,141.9,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,185.9,,910.8,,,,,,,,,,,,,528.0,,,30.8,15.4,597.3,502.7,431.2,616.0,445.5,5.5,13.2,,,18.7,608.3,,,,,86.9,,482.9,,478.5,561.0,,552.2,539.0,,,,,,
493,2018-07-01,Chilled Water,393.132,993.648,1186.788,,2226.252,685.992,1625.316,,2123.592,150.336,565.944,573.468,1480.068,756.108,3156.624,,211.812,144.852,628.284,1799.772,913.02,1313.916,104.772,123.36,1158.912,-83516.01599999999,,8225.688,1247.784,645.168,,,712.188,2437.968,,,2617.752,4076.22,770.148,645.072,6111.528,439.944,911.808,520.68,,,67.332,1891.488,1020.42,871.524,1155.276,927.132,139.464,1599.36,1599.36,,,,,449.616,818.016,872.856,516.612,,104.748,638.964,,,,,,,,,,,,,,,,,,2246.856,2745.12,6412.08,715.212,,,526.8,,,327.552,,939.492,,,,,,,,,,,,,,,,91.956,109.428,1559.856,,,,,278.1,2679.552,,,,,,,,,,,,,,533.928,,,,,,,,,
494,2018-07-01,Electricity,81.280595,100.884867,18.655458,,1820.398636,244.551689,794.624899,9.102471,2054.919518,810.65576,568.841297,710.617317,112.198962,486.14772,1706.701367,341.3,148.619085,144.171946,315.606936,1456.098429,509.782745,415.621488,2346.765148,113.710921,256.343604,-16982.859171999993,44.369,3915.229776,357.419599,56.601192,53.280343,43.41336,682.9515389999999,1008.121701,183.817354,243.817894,704.453439,2707.184774,35.764827,63.287259,2702.113056,447.430648,46.078913,114.830385,9.716263999999999,,46.024305,907.339224,502.3936,509.096732,572.732117,509.096732,158.43146,509.028472,1187.730826,,,,,268.087737,403.187929,576.438635,225.258,261.452865,137.95346,726.992891,75.086,53.65236,72.3556,,31.22895,24.96168,,184.804156,411.340484,46.157536,12.747555,20.478,71.94604,934.592029,52.072141,630.149016,228.46752,748.45632,235.574716,1153.518724,34.120000000000005,189.7072,434.989056,774.66048,311.8568,144.94176000000002,162.95712,100.10808,566.040564,34.120000000000005,51.58944,,931.98783412,,1397.0740070000002,5.375475,0.37543,,13.3068,,,640.473341,79.02192000000001,,29.505385,117.246789,818.2974670000001,351.491218,341.139589,343.3478,169.202888,301.460051,732.426387,33.485368,,18.819282,136.052419,,26.600922,,77.012252,223.527609,61.337524,235.469696,216.684544,97.20224,406.873969,66.75828,230.145416,264.23446,83.25280000000001,1193.812792,867.903616,77.220384,423.1050941200001,69.05888
495,2018-07-01,Gas,,,,,0.001027,,0.7189,,0.8216,,,,,4.3134,806.9139,,,,,0.001027,0.5135,,0.001027,2310.75,0.001027,186860.4933,0.001027,0.001027,,,0.3081,,0.8216,0.9243,183.4222,19.718400000000003,0.8216,3.2864,,183.4222,0.001027,,183.4222,,,,2.7729,,,,1.3351,,3.4918,0.3081,0.3081,,,,,,4.6215,54.5337,0.2054,,,47.9609,,,0.0,,45.7015,,,84.62480000000001,188.2491,9.5511,5.7512,,,,,,358.3203,12.1186,8.5241,,,0.8216,26.4966,,65.6253,15.1996,8.0106,,152.9203,,28.4479,,254.1825,,0.0,,,,,,,,72.0954,,,,28.5506,,0.8216,,,39.6422,,,,9.9619,5.5458,,10.9889,,43.2367,,3.5945,,0.001027,10.7835,,58.3336,14.6861,64.0848,27.0101,204.7838,6.4701,33.4802,36.0477,4.3134
496,2018-07-01,Steam,1082.4,1365.1,253.0,,864.6,1455.3,1213.3,17.6,1141.8,1141.8,15.4,563.2,1520.2,184.8,1152.8,,93.5,256.3,452.1,276.1,1219.9,225.5,619.3,1548.8,247.5,-54393.90000000001,152.9,6499.9,1137.4,767.8,699.6,,915.2,1271.6,371.8,94.6,1252.9,3095.4,364.1,859.1,3191.1,1129.7,616.0,716.1,,,177.1,688.6,312.4,635.8,842.6,981.2,234.3,136.4,1188.0,,,,211.2,225.5,463.1,446.6,369.6,624.8,70.4,141.9,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,117.7,,810.7,,,,,,,,,,,,,528.0,,,30.8,16.5,435.6,502.7,431.2,616.0,445.5,4.4,9.9,,,12.1,608.3,,,,,5.5,,482.9,,478.5,253.0,,552.2,256.3,,,,,,
497,2018-08-01,Chilled Water,510.636,1390.356,1551.204,,4346.28,1104.3,2984.436,,4783.392,1791.036,806.916,937.152,2081.808,1263.804,4551.360000000001,,413.364,234.3,406.524,2193.072,1395.288,1883.856,39.948,172.236,1514.772,-130132.44000000002,,14707.992,1623.252,957.396,,,1148.568,4476.66,,,4000.656,6505.908,1470.552,1009.74,10925.16,613.056,1266.048,750.096,,,83.088,3353.616,1284.96,1577.196,2090.7,1448.364,230.172,2220.636,2220.636,,,,,670.836,1197.96,1432.176,880.08,,162.108,1078.956,,,,,,,,,,,,,,,,,,2936.784,3588.036,8380.968,934.836,,,674.304,,,541.764,,1518.528,,,,,,,,,,,,,,,,54.192,233.964,1171.956,,,,,371.412,3649.692,,,,,,,,,,,,,,333.396,,,,,,,,,
498,2018-08-01,Electricity,940.032351,1166.730637,215.752795,,1914.925084,261.234433,845.748226,11.6042,1981.458106,856.79952,602.145351,736.392293,1297.585057,542.2233100000001,1797.418907,341.3,157.192541,148.107135,335.439879,1518.150182,534.311976,426.894627,2540.292487,1315.069856,256.343604,-17257.402869999998,64.1644,4142.05093,368.866801,654.582683,150.223195,43.41336,688.4737729999999,1084.804985,183.817354,339.66176,746.487947,2836.069893,413.624883,731.934915,2802.909185,456.48875,532.902407,110.359355,7.8499,,44.973101,961.704901,543.96394,566.312264,637.101297,566.312264,166.492966,525.80678,1226.884762,,,,,282.405272,365.334346,582.056433,251.8794,372.266149,144.025187,739.9452259999999,75.086,57.20188,87.64584,,42.86728,22.19686,,226.563624,504.286776,116.799584,15.133242,18.56672,71.53648,792.208495,52.058489,689.262176,219.0504,667.79664,309.939256,1034.115784,34.120000000000005,209.42856,478.758192,930.049784,365.22048,155.5872,163.36656,81.06912,524.550644,37.39552,53.09072,,1106.40927412,,1657.885228,6.256029,0.327648,,11.883996,,,875.219481,99.22096,,32.7648,110.830349,895.2025960000001,118.222907,431.126747,343.3478,169.202888,293.388306,770.269731,32.707432000000004,2.009668,22.392693,203.199781,,35.334789,,75.623568,280.596382,80.65968000000001,242.80082,208.493344,26.21184,430.672818,31.53612,317.248589,264.23446,88.16608000000001,1287.3255789999998,866.265856,97.938048,457.49123012,80.79616
499,2018-08-01,Gas,,,,,0.1027,,1.5405,,1.7459,,,,,4.4161,47.1393,,,,,0.001027,0.6162,,0.001027,135.0505,0.001027,215499.112335,0.001027,0.9243,,,0.4108,,1.7459,1.8486,10.6808,18.6914,1.7459,3.6972,,10.6808,0.001027,0.001027,10.6808,,,,1.5405,,,,1.027,,2.9783,0.2054,0.2054,,,,,,0.0001027,49.8095,0.1027,,,35.8423,,,0.0,,22.6967,,,40.7719,90.7868,6.162,0.7189,,,,,,405.1515,6.7782,6.7782,,,40.7719,8.6268,191.022,37.3828,0.001027,6.3674,,118.6185,,16.740099999999998,,211.4593,,0.0,,,,,,,,75.0737,,,,32.7613,,0.7189,,,39.026,,,,7.9079,5.2377,,1.3351,,0.1027,,3.1837,,0.001027,6.3674,,16.9455,10.9889,14.9942,6.162,210.4323,3.6972,31.5289,25.4696,1.1297
500,2018-08-01,Steam,599.5,756.8,139.7,,776.6,806.3,1036.2,17.6,1102.2,632.5,,475.2,842.6,179.3,308.0,,94.6,141.9,385.0,216.7,1109.9,158.4,748.0,858.0,136.4,-41825.3,84.7,6193.0,1117.6,425.7,387.2,,743.6,1114.3,205.7,35.2,1133.0,2542.1,372.9,475.2,3390.2,625.9,341.0,396.0,,,97.9,765.6,239.8,606.1,804.1,1006.5,22.0,108.9,1193.5,,,,217.8,212.3,449.9,449.9,326.7,58.3,105.6,834.9,,,,,,,,,,,,,,,,,,47.3,57.2,136.4,15.4,,,,,,88.0,,302.5,,,,,,,,,,,,,90.2,,,22.0,17.6,271.7,47.3,431.2,616.0,445.5,,,,,4.4,57.2,,,,,1.1,,45.1,,45.1,209.0,,51.7,218.9,,,,,,
